rotation,value,x,y,is_max,is_min
0.00,-875.25,36.00,281.75,False,False
85.62,-774.06,37.00,280.91,False,False
171.23,-650.66,38.00,279.89,False,False
256.85,-553.32,39.00,279.08,False,False
342.47,-793.18,40.00,281.07,False,False
428.08,-1173.90,41.00,284.22,False,False
513.70,-1081.00,42.00,283.45,False,False
599.32,-1134.14,43.00,283.89,False,False
684.93,-1065.51,44.00,283.33,False,False
770.55,-972.75,45.00,282.56,False,False
856.16,-910.78,46.00,282.04,False,False
941.78,-407.44,47.00,277.88,False,False
1027.40,-1270.48,48.00,285.02,False,False
1113.01,-359.98,49.00,277.48,False,False
1198.63,-219.11,50.00,276.31,False,False
1284.25,321.63,51.00,271.84,False,False
1369.86,841.76,52.00,267.53,False,False
1455.48,331.57,53.00,271.75,False,False
1541.10,3193.86,54.00,248.04,False,False
1626.71,4639.26,55.00,236.07,False,False
1712.33,4528.93,56.00,236.99,False,False
1797.95,4971.99,57.00,233.32,False,False
1883.56,5109.34,58.00,232.18,False,False
1969.18,5388.42,59.00,231.87,True,False
2054.79,5017.93,60.00,232.93,False,False
2140.41,5019.59,61.00,232.92,False,False
2226.03,4975.63,62.00,233.29,False,False
2311.64,4949.37,63.00,233.50,False,False
2397.26,4855.21,64.00,234.28,False,False
2482.88,4716.87,65.00,235.43,False,False
2568.49,4933.86,66.00,233.63,False,False
2654.11,4630.08,67.00,236.15,False,False
2739.73,4595.54,68.00,236.43,False,False
2825.34,4556.11,69.00,236.76,False,False
2910.96,4527.09,70.00,237.00,False,False
2996.58,4471.19,71.00,237.46,False,False
3082.19,4368.03,72.00,238.32,False,False
3167.81,4587.53,73.00,236.50,False,False
3253.42,4499.23,74.00,237.23,False,False
3339.04,4424.63,75.00,237.85,False,False
3424.66,4271.19,76.00,239.12,False,False
3510.27,4063.20,77.00,240.84,False,False
3595.89,3954.48,78.00,241.74,False,False
3681.51,3798.17,79.00,243.04,False,False
3767.12,4180.08,80.00,239.88,False,False
3852.74,4011.66,81.00,241.27,False,False
3938.36,3945.83,82.00,241.82,False,False
4023.97,3791.08,83.00,243.10,False,False
4109.59,3703.58,84.00,243.82,False,False
4195.21,3497.24,85.00,245.53,False,False
4280.82,3120.84,86.00,248.65,False,False
4366.44,3289.67,87.00,247.25,False,False
4452.05,3122.88,88.00,248.63,False,False
4537.67,3174.55,89.00,248.20,False,False
4623.29,3111.19,90.00,248.73,False,False
4708.90,2995.99,91.00,249.68,False,False
4794.52,2820.72,92.00,251.14,False,False
4880.14,2585.51,93.00,253.08,False,False
4965.75,2790.07,94.00,251.39,False,False
5051.37,2736.69,95.00,251.83,False,False
5136.99,2704.36,96.00,252.10,False,False
5222.60,2688.07,97.00,252.23,False,False
5308.22,2511.07,98.00,253.70,False,False
5393.84,2593.67,99.00,253.02,False,False
5479.45,2756.54,100.00,251.67,False,False
5565.07,2467.73,101.00,254.06,False,False
5650.68,2416.57,102.00,254.48,False,False
5736.30,2363.82,103.00,254.92,False,False
5821.92,2178.83,104.00,256.45,False,False
5907.53,2349.48,105.00,255.04,False,False
5993.15,2025.84,106.00,257.72,False,False
6078.77,1930.57,107.00,258.51,False,False
6164.38,1798.26,108.00,259.60,False,False
6250.00,1695.71,109.00,260.45,False,False
6335.62,1371.08,110.00,263.14,False,False
6421.23,1524.94,111.00,261.87,False,False
6506.85,1362.08,112.00,263.22,False,False
6592.47,1248.26,113.00,264.16,False,False
6678.08,1199.97,114.00,264.56,False,False
6763.70,1154.84,115.00,264.93,False,False
6849.32,1105.38,116.00,265.34,False,False
6934.93,1236.02,117.00,264.26,False,False
7020.55,1045.13,118.00,265.84,False,False
7106.16,928.73,119.00,266.81,False,False
7191.78,834.40,120.00,267.59,False,False
7277.40,823.60,121.00,267.68,False,False
7363.01,679.07,122.00,268.88,False,False
7448.63,840.92,123.00,267.53,False,False
7534.25,868.45,124.00,267.31,False,False
7619.86,925.55,125.00,266.83,False,False
7705.48,842.23,126.00,267.52,False,False
7791.10,772.31,127.00,268.10,False,False
7876.71,666.93,128.00,268.98,False,False
7962.33,330.78,129.00,271.76,False,False
8047.95,586.24,130.00,269.64,False,False
8133.56,694.16,131.00,268.75,False,False
8219.18,489.84,132.00,270.44,False,False
8304.79,332.87,133.00,271.74,False,False
8390.41,150.99,134.00,273.25,False,False
8476.03,-54.59,135.00,274.95,False,False
8561.64,-244.55,136.00,276.53,False,False
8647.26,-372.49,137.00,277.59,False,False
8732.88,-483.79,138.00,278.51,False,False
8818.49,-427.18,139.00,278.04,False,False
8904.11,-556.66,140.00,279.11,False,False
8989.73,-623.21,141.00,279.66,False,False
9075.34,-653.20,142.00,279.91,False,False
9160.96,-914.06,143.00,282.07,False,False
9246.58,-326.84,144.00,277.21,False,False
9332.19,-767.83,145.00,280.86,False,False
9417.81,-827.78,146.00,281.36,False,False
9503.42,-902.14,147.00,281.97,False,False
9589.04,-1040.48,148.00,283.12,False,False
9674.66,-1224.79,149.00,284.65,False,False
9760.27,-1296.53,150.00,285.24,False,False
9845.89,-1429.63,151.00,286.34,False,False
9931.51,-905.43,152.00,282.00,False,False
10017.12,-1349.61,153.00,285.68,False,False
10102.74,-1447.97,154.00,286.49,False,False
10188.36,-1455.29,155.00,286.55,False,False
10273.97,-1669.45,156.00,288.33,False,False
10359.59,-1542.77,157.00,287.28,False,False
10445.21,-1388.33,158.00,286.00,False,False
10530.82,-1804.35,159.00,289.45,False,False
10616.44,-2026.58,160.00,291.29,False,False
10702.05,-2154.02,161.00,292.34,False,False
10787.67,-2265.93,162.00,293.27,False,False
10873.29,-2132.80,163.00,292.17,False,False
10958.90,-2426.45,164.00,294.60,False,False
11044.52,-2532.05,165.00,295.47,False,False
11130.14,-2627.24,166.00,296.26,False,False
11215.75,-2760.68,167.00,297.37,False,False
11301.37,-2569.70,168.00,295.79,False,False
11386.99,-2621.96,169.00,296.22,False,False
11472.60,-2638.70,170.00,296.36,False,False
11558.22,-2720.18,171.00,297.03,False,False
11643.84,-2786.66,172.00,297.58,False,False
11729.45,-2859.18,173.00,298.18,False,False
11815.07,-2913.64,174.00,298.63,False,False
11900.68,-2961.83,175.00,299.03,False,False
11986.30,-3148.89,176.00,300.58,False,False
12071.92,-2969.82,177.00,299.10,False,False
12157.53,-3184.42,178.00,300.88,False,False
12243.15,-3196.27,179.00,300.98,False,False
12328.77,-3282.16,180.00,301.69,False,False
12414.38,-3335.38,181.00,302.13,False,False
12500.00,-3428.68,182.00,302.90,False,False
12585.62,-3720.50,183.00,305.32,False,False
12671.23,-3601.37,184.00,304.33,False,False
12756.85,-3561.37,185.00,304.00,False,False
12842.47,-3630.94,186.00,304.58,False,False
12928.08,-3632.96,187.00,304.59,False,False
13013.70,-3656.22,188.00,304.79,False,False
13099.32,-3496.21,189.00,303.46,False,False
13184.93,-3303.66,190.00,301.87,False,False
13270.55,-3218.82,191.00,301.16,False,False
13356.16,-2902.16,192.00,298.54,False,False
13441.78,-3969.70,193.00,307.38,False,False
13527.40,-3287.93,194.00,301.73,False,False
13613.01,-3088.33,195.00,300.08,False,False
13698.63,-2937.58,196.00,298.83,False,False
13784.25,-2993.24,197.00,299.29,False,False
13869.86,-3109.21,198.00,300.25,False,False
13955.48,-3257.03,199.00,301.48,False,False
14041.10,-3031.52,200.00,299.61,False,False
14126.71,-3338.91,201.00,302.16,False,False
14212.33,-3345.43,202.00,302.21,False,False
14297.95,-3461.91,203.00,303.18,False,False
14383.56,-3763.12,204.00,305.67,False,False
14469.18,-3520.96,205.00,303.67,False,False
14554.79,-3480.48,206.00,303.33,False,False
14640.41,-3397.53,207.00,302.64,False,False
14726.03,-3660.14,208.00,304.82,False,False
14811.64,-3910.40,209.00,306.89,False,False
14897.26,-4319.52,210.00,310.28,False,False
14982.88,-4076.34,211.00,308.27,False,False
15068.49,-4018.93,212.00,307.79,False,False
15154.11,-3925.78,213.00,307.02,False,False
15239.73,-4204.61,214.00,309.33,False,False
15325.34,-4647.89,215.00,313.00,False,False
15410.96,-4523.67,216.00,311.97,False,False
15496.58,-4581.45,217.00,312.45,False,False
15582.19,-4597.33,218.00,312.58,False,False
15667.81,-4529.78,219.00,312.02,False,False
15753.42,-4358.78,220.00,310.61,False,False
15839.04,-4706.89,221.00,313.49,False,False
15924.66,-4901.62,222.00,315.10,False,False
16010.27,-5031.73,223.00,316.18,False,False
16095.89,-5090.60,224.00,316.67,False,False
16181.51,-5191.15,225.00,317.50,False,False
16267.12,-5070.42,226.00,316.50,False,False
16352.74,-5275.43,227.00,318.20,False,False
16438.36,-5487.82,228.00,319.96,False,False
16523.97,-5629.06,229.00,321.13,False,False
16609.59,-5644.29,230.00,321.25,False,False
16695.21,-5702.58,231.00,321.74,False,False
16780.82,-5339.55,232.00,318.73,False,False
16866.44,-5571.99,233.00,320.65,False,False
16952.05,-5800.00,234.00,322.54,False,False
17037.67,-6066.21,235.00,324.75,False,False
17123.29,-6228.66,236.00,326.09,False,False
17208.90,-6284.06,237.00,326.55,False,False
17294.52,-6458.75,238.00,328.00,False,False
17380.14,-5855.13,239.00,323.00,False,False
17465.75,-6294.80,240.00,326.64,False,False
17551.37,-6465.31,241.00,328.05,False,False
17636.99,-6561.63,242.00,328.85,False,False
17722.60,-6720.32,243.00,330.17,False,False
17808.22,-6237.42,244.00,326.17,False,False
17893.84,-6499.80,245.00,328.34,False,False
17979.45,-6516.72,246.00,328.48,False,False
18065.07,-6644.24,247.00,329.54,False,False
18150.68,-6751.57,248.00,330.43,False,False
18236.30,-6971.40,249.00,332.25,False,False
18321.92,-7130.52,250.00,333.56,False,False
18407.53,-7290.25,251.00,334.89,False,False
18493.15,-7462.28,252.00,336.31,False,False
18578.77,-7203.22,253.00,334.17,False,False
18664.38,-7343.12,254.00,335.33,False,False
18750.00,-7399.55,255.00,335.79,False,False
18835.62,-7547.14,256.00,337.02,False,False
18921.23,-7686.02,257.00,338.17,False,False
19006.85,-7726.31,258.00,338.50,False,False
19092.47,-7699.93,259.00,338.28,False,False
19178.08,-7484.91,260.00,336.50,False,False
19263.70,-7683.45,261.00,338.14,False,False
19349.32,-7749.09,262.00,338.69,False,False
19434.93,-8145.14,263.00,341.97,False,False
19520.55,-7845.20,264.00,339.48,False,False
19606.16,-8000.12,265.00,340.77,False,False
19691.78,-8111.47,266.00,341.69,False,False
19777.40,-8251.09,267.00,342.85,False,False
19863.01,-8360.11,268.00,343.75,False,False
19948.63,-8257.55,269.00,342.90,False,False
20034.25,-8361.32,270.00,343.76,False,False
20119.86,-8396.57,271.00,344.05,False,False
20205.48,-8504.94,272.00,344.95,False,False
20291.10,-8662.02,273.00,346.25,False,False
20376.71,-9114.69,274.00,350.00,False,False
20462.33,-9007.93,275.00,349.12,False,False
20547.95,-8963.78,276.00,348.75,False,False
20633.56,-9068.01,277.00,349.61,False,False
20719.18,-9096.70,278.00,349.85,False,False
20804.79,-9158.25,279.00,350.36,False,False
20890.41,-9217.00,280.00,350.85,False,False
20976.03,-9321.59,281.00,351.71,False,False
21061.64,-9400.21,282.00,352.37,False,False
21147.26,-9703.74,283.00,354.88,False,False
21232.88,-9393.27,284.00,352.31,False,False
21318.49,-9522.72,285.00,353.38,False,False
21404.11,-9563.79,286.00,353.72,False,False
21489.73,-9665.77,287.00,354.56,False,False
21575.34,-9676.71,288.00,354.66,False,False
21660.96,-9829.97,289.00,355.92,False,False
21746.58,-9936.09,290.00,356.80,False,False
21832.19,-10022.05,291.00,357.52,False,False
21917.81,-10076.17,292.00,357.96,False,False
22003.42,-9939.64,293.00,356.83,False,False
22089.04,-10380.06,294.00,360.48,False,False
22174.66,-10504.73,295.00,361.51,False,False
22260.27,-10502.97,296.00,361.50,False,False
22345.89,-10466.27,297.00,361.20,False,False
22431.51,-10349.37,298.00,360.23,False,False
22517.12,-10622.24,299.00,362.49,False,False
22602.74,-10823.95,300.00,364.16,False,False
22688.36,-10960.30,301.00,365.29,False,False
22773.97,-11072.13,302.00,366.21,False,False
22859.59,-11154.93,303.00,366.90,False,False
22945.21,-11105.66,304.00,366.49,False,False
23030.82,-11072.15,305.00,366.21,False,False
23116.44,-11048.84,306.00,366.02,False,False
23202.05,-10998.06,307.00,365.60,False,False
23287.67,-11070.29,308.00,366.20,False,False
23373.29,-11229.24,309.00,367.52,False,False
23458.90,-11512.33,310.00,369.86,False,False
23544.52,-11764.20,311.00,371.95,False,False
23630.14,-11717.06,312.00,371.56,False,False
23715.75,-11684.39,313.00,371.29,False,False
23801.37,-11788.29,314.00,372.15,False,False
23886.99,-11826.16,315.00,372.46,False,False
23972.60,-11895.88,316.00,373.04,False,False
24058.22,-11988.92,317.00,373.81,False,False
24143.84,-12119.36,318.00,374.89,False,False
24229.45,-12280.96,319.00,376.23,False,False
24315.07,-12002.69,320.00,373.92,False,False
24400.68,-12167.78,321.00,375.29,False,False
24486.30,-12149.33,322.00,375.14,False,False
24571.92,-12155.82,323.00,375.19,False,False
24657.53,-12241.45,324.00,375.90,False,False
24743.15,-12152.92,325.00,375.17,False,False
24828.77,-12390.75,326.00,377.14,False,False
24914.38,-12588.76,327.00,378.78,False,False
25000.00,-12652.16,328.00,379.30,False,False
25085.62,-12969.99,329.00,381.93,False,False
25171.23,-12481.56,330.00,377.89,False,False
25256.85,-12896.71,331.00,381.33,False,False
25342.47,-12970.55,332.00,381.94,False,False
25428.08,-13014.30,333.00,382.30,False,False
25513.70,-13158.95,334.00,383.50,False,False
25599.32,-12991.80,335.00,382.12,False,False
25684.93,-13275.17,336.00,384.46,False,False
25770.55,-13333.20,337.00,384.94,False,False
25856.16,-13428.19,338.00,385.73,False,False
25941.78,-13669.11,339.00,387.73,False,False
26027.40,-13311.78,340.00,384.77,False,False
26113.01,-13741.74,341.00,388.33,False,False
26198.63,-13807.28,342.00,388.87,False,False
26284.25,-13917.50,343.00,389.78,False,False
26369.86,-14226.90,344.00,392.35,False,False
26455.48,-14017.83,345.00,390.61,False,False
26541.10,-14268.85,346.00,392.69,False,False
26626.71,-14329.74,347.00,393.20,False,False
26712.33,-14247.61,348.00,392.52,False,False
26797.95,-14281.69,349.00,392.80,False,False
26883.56,-14111.96,350.00,391.39,False,False
26969.18,-14434.38,351.00,394.06,False,False
27054.79,-14579.10,352.00,395.26,False,False
27140.41,-14686.24,353.00,396.15,False,False
27226.03,-14803.10,354.00,397.12,False,False
27311.64,-14727.39,355.00,396.49,False,False
27397.26,-14572.14,356.00,395.21,False,False
27482.88,-14874.65,357.00,397.71,False,False
27568.49,-15095.94,358.00,399.54,False,False
27654.11,-15146.14,359.00,399.96,False,False
27739.73,-15356.95,360.00,401.71,False,False
27825.34,-14902.75,361.00,397.94,False,False
27910.96,-15241.10,362.00,400.75,False,False
27996.58,-15310.00,363.00,401.32,False,False
28082.19,-15458.67,364.00,402.55,False,False
28167.81,-15428.23,365.00,402.30,False,False
28253.42,-15640.51,366.00,404.06,False,False
28339.04,-15422.54,367.00,402.25,False,False
28424.66,-15593.14,368.00,403.66,False,False
28510.27,-15735.37,369.00,404.84,False,False
28595.89,-15746.03,370.00,404.93,False,False
28681.51,-15767.53,371.00,405.11,False,False
28767.12,-15893.62,372.00,406.15,False,False
28852.74,-15787.45,373.00,405.27,False,False
28938.36,-16023.55,374.00,407.23,False,False
29023.97,-16225.99,375.00,408.91,False,False
29109.59,-16304.00,376.00,409.55,False,False
29195.21,-16253.11,377.00,409.13,False,False
29280.82,-16251.42,378.00,409.12,False,False
29366.44,-16277.42,379.00,409.33,False,False
29452.05,-16405.10,380.00,410.39,False,False
29537.67,-16394.37,381.00,410.30,False,False
29623.29,-16584.04,382.00,411.87,False,False
29708.90,-16665.97,383.00,412.55,False,False
29794.52,-16768.75,384.00,413.40,False,False
29880.14,-16871.85,385.00,414.26,False,False
29965.75,-17236.75,386.00,417.28,False,False
30051.37,-17157.45,387.00,416.62,False,False
30136.99,-17314.85,388.00,417.92,False,False
30222.60,-17366.98,389.00,418.36,False,False
30308.22,-17438.65,390.00,418.95,False,False
30393.84,-17427.71,391.00,418.86,False,False
30479.45,-17467.66,392.00,419.19,False,False
30565.07,-17351.21,393.00,418.23,False,False
30650.68,-17670.69,394.00,420.87,False,False
30736.30,-17770.74,395.00,421.70,False,False
30821.92,-17906.69,396.00,422.83,False,False
30907.53,-18063.46,397.00,424.13,False,False
30993.15,-18158.15,398.00,424.91,False,False
31078.77,-18208.91,399.00,425.33,False,False
31164.38,-18249.76,400.00,425.67,False,False
31250.00,-18126.30,401.00,424.65,False,False
31335.62,-18083.83,402.00,424.29,False,False
31421.23,-18048.29,403.00,424.00,False,False
31506.85,-18133.02,404.00,424.70,False,False
31592.47,-18216.24,405.00,425.39,False,False
31678.08,-18317.64,406.00,426.23,False,False
31763.70,-18391.13,407.00,426.84,False,False
31849.32,-18496.24,408.00,427.71,False,False
31934.93,-18485.92,409.00,427.62,False,False
32020.55,-18766.96,410.00,429.95,False,False
32106.16,-18869.00,411.00,430.80,False,False
32191.78,-18891.48,412.00,430.98,False,False
32277.40,-18929.38,413.00,431.30,False,False
32363.01,-19004.55,414.00,431.92,False,False
32448.63,-19003.43,415.00,431.91,False,False
32534.25,-19343.10,416.00,434.73,False,False
32619.86,-19357.30,417.00,434.84,False,False
32705.48,-19286.92,418.00,434.26,False,False
32791.10,-19360.76,419.00,434.87,False,False
32876.71,-19417.87,420.00,435.34,False,False
32962.33,-19514.88,421.00,436.15,False,False
33047.95,-19579.55,422.00,436.68,False,False
33133.56,-19699.19,423.00,437.67,False,False
33219.18,-19819.12,424.00,438.67,False,False
33304.79,-19975.96,425.00,439.97,False,False
33390.41,-20118.69,426.00,441.15,False,False
33476.03,-20235.37,427.00,442.12,False,False
33561.64,-20381.90,428.00,443.33,False,False
33647.26,-20234.11,429.00,442.11,False,False
33732.88,-20436.56,430.00,443.78,False,False
33818.49,-20486.09,431.00,444.19,False,False
33904.11,-20599.09,432.00,445.13,False,False
33989.73,-20682.45,433.00,445.82,False,False
34075.34,-20809.28,434.00,446.87,False,False
34160.96,-20888.14,435.00,447.52,False,False
34246.58,-20939.08,436.00,447.95,False,False
34332.19,-20895.93,437.00,447.59,False,False
34417.81,-21080.77,438.00,449.12,False,False
34503.42,-21115.50,439.00,449.41,False,False
34589.04,-21266.82,440.00,450.66,False,False
34674.66,-21372.12,441.00,451.53,False,False
34760.27,-21462.21,442.00,452.28,False,False
34845.89,-21506.73,443.00,452.65,False,False
34931.51,-21730.38,444.00,454.50,False,False
35017.12,-21325.09,445.00,451.14,False,False
35102.74,-21498.09,446.00,452.58,False,False
35188.36,-21483.76,447.00,452.46,False,False
35273.97,-21556.24,448.00,453.06,False,False
35359.59,-21570.13,449.00,453.17,False,False
35445.21,-21575.73,450.00,453.22,False,False
35530.82,-21521.82,451.00,452.77,False,False
35616.44,-21743.68,452.00,454.61,False,False
35702.05,-22135.16,453.00,457.85,False,False
35787.67,-22060.87,454.00,457.24,False,False
35873.29,-22191.85,455.00,458.32,False,False
35958.90,-22289.26,456.00,459.13,False,False
36044.52,-22435.57,457.00,460.34,False,False
36130.14,-22591.85,458.00,461.64,False,False
36215.75,-22462.93,459.00,460.57,False,False
36301.37,-22640.63,460.00,462.04,False,False
36386.99,-22689.33,461.00,462.44,False,False
36472.60,-22745.34,462.00,462.91,False,False
36558.22,-22819.36,463.00,463.52,False,False
36643.84,-22915.39,464.00,464.32,False,False
36729.45,-23123.02,465.00,466.04,False,False
36815.07,-23030.07,466.00,465.27,False,False
36900.68,-22985.92,467.00,464.90,False,False
36986.30,-23081.65,468.00,465.69,False,False
37071.92,-23139.32,469.00,466.17,False,False
37157.53,-23431.03,470.00,468.59,False,False
37243.15,-23305.45,471.00,467.55,False,False
37328.77,-23299.80,472.00,467.50,False,False
37414.38,-23289.96,473.00,467.42,False,False
37500.00,-23306.21,474.00,467.55,False,False
37585.62,-23472.06,475.00,468.93,False,False
37671.23,-23574.92,476.00,469.78,False,False
37756.85,-23704.60,477.00,470.85,False,False
37842.47,-23578.97,478.00,469.81,False,False
37928.08,-23667.41,479.00,470.55,False,False
38013.70,-23677.42,480.00,470.63,False,False
38099.32,-23726.38,481.00,471.03,False,False
38184.93,-23793.78,482.00,471.59,False,False
38270.55,-23893.89,483.00,472.42,False,False
38356.16,-24033.21,484.00,473.58,False,False
38441.78,-24117.46,485.00,474.27,False,False
38527.40,-24269.66,486.00,475.53,False,False
38613.01,-24054.80,487.00,473.75,False,False
38698.63,-24367.70,488.00,476.35,False,False
38784.25,-24634.09,489.00,478.55,False,False
38869.86,-24800.25,490.00,479.93,False,False
38955.48,-25254.02,491.00,481.69,False,True
39041.10,-24737.88,492.00,479.41,False,False
39126.71,-24571.97,493.00,478.04,False,False
39212.33,-24613.26,494.00,478.38,False,False
39297.95,-24716.97,495.00,479.24,False,False
